,CD8 T,Mono,B,DC,NK,other T,CD4 T
LOC105376219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGCG,0.0,0.0,0.0,1.010354,0.0,0.0,0.0
HSDL2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DELEC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF9,0.0,1.9915814,0.0,0.75519764,0.0,0.0,0.0
PHF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC102723324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRBP,0.0,0.0,2.5186853,0.0,0.0,0.0,0.0
DENND1A,0.0,2.4329386,0.0,1.898505,0.0,0.0,0.0
NR6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR181A2HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABEPK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX3,0.0,0.9873338,0.7808981,1.5298555,0.0,0.0,0.0
RALGPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STXBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER5L-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTNG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RALGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.0,2.6347117,0.0,1.1352446,0.0,0.0,0.0
DIPK1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNPLA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMNTD2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNQ1OT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL5,0.0,0.0,0.0,0.0,1.4093032,0.0,0.0
ZNF195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC101927708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAP70,0.0,0.0,2.021387,0.0,0.0,0.0,0.0
SBF2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF2,0.0,2.3304121,0.0,1.4928508,0.0,0.0,0.0
IRAG1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPON1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAS2,0.0,0.0,1.5672873,0.0,1.1117153,0.0,0.0
PSMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE3B,2.9320197,0.7452898,0.0,0.0,0.0,2.7222583,2.8010502
CYP2R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEVLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANO5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF-AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF18A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14EP-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL14EP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPPED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMMP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELP4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCP11L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTF3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLRAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARGE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HARBI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGBL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM111B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A1,0.0,0.0,3.0261383,0.0,0.0,0.0,0.0
CD6,1.4069703,0.0,0.0,0.0,0.0,0.0,1.5285342
CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYRF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,3.2974908,0.0,2.4363313,0.0,0.0,1.2338057
TTC9C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP6BL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRCAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHCR7-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCHSD2,1.3295445,2.0859437,3.4283156,2.6359942,0.0,0.0,1.3507739
FAM168A,0.0,0.853672,0.0,0.70846677,0.0,0.0,0.0
PLEKHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM2L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIPT2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDPD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACER3,0.0,1.5522747,0.0,1.6937497,0.0,0.0,0.0
AAMDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC2-KCTD14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD21-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAB2,0.0,2.789866,0.0,1.7123115,0.0,0.0,0.0
NARS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB30,0.0,0.0,2.0673301,0.0,0.0,0.0,0.0
RAB30-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC90B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC90B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYTL2,0.0,0.0,0.0,0.0,1.5237439,1.7055668,0.0
HIKESHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISC1FP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BKGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENDOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN3,0.0,0.0,1.1470596,0.0,0.0,0.0,1.1807534
MTMR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC3,0.0,0.0,1.4037192,0.0,0.0,0.0,0.0
DCUN1D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNC2H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFDDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFD,0.0,0.0,0.0,0.0,1.7169954,0.0,0.0
KBTBD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AASDHPPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALKBH8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POGLUT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXPH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU2AF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIXDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAM1,0.0,0.0,0.0,0.0,1.4600863,0.0,0.0
ANKK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB16,0.0,0.0,0.0,0.0,1.6123241,1.5607154,0.0
NNMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REXO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CADM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSCAML1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBCEL-TECTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBASH3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRTAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSANTD2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYLS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP32,0.0,0.0,0.0,0.9131225,0.0,0.0,0.0
TMEM45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB44-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGSF9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLB1L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GAT1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIP2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADARB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL15RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKCQ,1.4722625,0.0,0.0,0.0,1.4330156,1.3463398,1.5170417
PRKCQ-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC105376387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFMBT2,1.2210155,0.0,0.0,1.0777881,0.0,0.0,0.0
GATA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP6NL,0.0,0.0,1.6479644,0.0,0.0,0.0,0.0
NUDT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHYH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRMD4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM171A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIM-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HACD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXDC2,0.0,3.29931,0.0,2.7326167,0.0,0.0,0.0
NEBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC1,0.0,0.9613589,0.0,1.277686,1.9363289,1.7493031,0.0
BMI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRTFDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENKUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THNSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIL,0.0,1.1765476,0.0,0.0,0.0,0.0,0.0
LOC105376478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF438,0.0,0.88204247,0.0,0.0,0.0,0.0,0.0
ZEB1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEB1,1.9772393,0.0,1.5680382,0.8143481,0.0,2.0363026,1.9989933
CCDC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,1.2531202,0.0,0.8609363,0.0,0.0,1.501942
ITGB1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IATPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASGEF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM72-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK8,0.0,0.8823745,0.0,0.93544495,0.0,0.0,0.0
ARHGAP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDFY4,0.0,0.0,1.970036,1.578669,0.0,0.0,0.0
TMEM273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC105378305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANK3,2.8289568,0.0,0.0,0.0,0.0,2.0592318,2.9867206
RHOBTB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID5B,0.0,0.0,2.0084305,0.0,0.0,0.0,1.307487
RTKN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIFBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGN,0.0,3.19906,0.0,1.9285083,1.382556,0.0,0.0
HKDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL13A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,0.0,1.835791,0.0,0.0
PSAP,0.0,2.7719193,0.0,2.222508,0.0,0.0,0.0
SPOCK2,1.4081357,0.0,0.0,0.0,0.0,2.0185518,1.5376487
ASCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICU1,0.0,1.4757668,0.0,0.0,0.0,0.0,0.0
MCU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP3CB-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCL,0.0,1.2091779,0.0,1.4988296,1.0994797,0.0,0.0
ADK,1.8653995,1.628864,3.3468215,2.1422515,0.0,1.8315952,1.9244494
LRMDA,0.0,3.032091,0.0,2.441275,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM254-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUTM2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPSS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D12,0.0,0.0,0.0,0.60968435,0.0,0.0,0.0
HELLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH18A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD1,0.0,1.3283706,0.0,1.3349863,0.0,0.0,0.0
ENTPD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC2D2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLNK,0.0,0.0,1.5262754,0.0,0.0,0.0,0.0
ARHGAP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRP12,0.0,1.0532888,0.0,0.0,0.0,0.0,0.0
EXOSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA7B-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPSE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNMBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCGF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3PXD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORCS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADD3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF7L2,0.0,1.1183274,0.0,0.0,0.0,0.0,0.0
ABLIM1,1.3593132,0.0,0.0,0.0,0.0,0.0,1.4125844
LOC101927692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
